BibNum,Title,Author,ISBN,PublicationYear,Publisher,Subjects,ItemType,ItemCollection,FloatingItem,ItemLocation,ReportDate,ItemCount
3420740,Tempting the laird / Julia London.,"London, Julia","1432857827, 9781432857820",2018.,"Thorndike Press, a part of Gale, a Cengage Company,","Man woman relationships Fiction, Nobility Scotland Highlands Fiction, Scandals Fiction, Highlands Scotland Fiction, Romantic suspense fiction, Historical fiction, Large type books",acbk,nalpfic,Floating,spa,07/01/2020,1
2841653,You are stardust / Elin Kelsey ; artwork by Soyeon Kim.,"Kelsey, Elin","1926973356, 9781926973357",2012.,"Owlkids Books,","Human ecology Juvenile literature, Ecology Juvenile literature",jcbk,ncenf,,net,04/01/2020,1
3523404,The paper kingdom / by Helena Ku Rhee ; illustrated by Pascal Campion.,"Rhee, Helena Ku","052564461X, 0525644628, 9780525644613, 9780525644620",[2020],"Random House,","Janitors Juvenile fiction, Night work Juvenile fiction, Imagination Juvenile fiction, Families Juvenile fiction",jcbk,ncnew,,net,07/01/2020,1
2806195,Curious George and the pizza party / written by Cynthia Platt ; illustrated in the style of H.A. Rey by Mary O'Keefe Young.,"Platt, Cynthia","0545231116, 054723211X, 0547232152, 9780545231114, 9780547232119, 9780547232157",[2010],"Houghton Mifflin Harcourt,","Curious George Fictitious character Juvenile fiction, Monkeys Juvenile fiction, Pizza Juvenile fiction, Parties Fiction",jcbk,ncpic,,bea,05/01/2020,1
2245940,Austria / Sean Sheehan.,"Sheehan, Sean, 1951-",0761414975,2003.,"Benchmark Books,","Austria Juvenile literature, Austria History Juvenile literature, Austria Social life and customs Juvenile literature",jcbk,ncnf,,dth,12/01/2020,1
3487166,"Martin Luther King, Jr. : a graphic history of America's great civil rights leader / by Rachel Ruiz, with illustrations by Fiona W. Dunn and Sarah Skeate.","Ruiz, Rachel (Rachel Marie)","1438012055, 172541337X, 9781438012056, 9781725413375",2019.,"B.E.S. Publishing,","King Martin Luther Jr 1929 1968 Comic books strips etc, King Martin Luther Jr 1929 1968 Juvenile literature, Civil rights movements United States Comic books strips etc, Civil rights movements United States Juvenile literature, Biographical comics, Graphic novels, Comics Graphic works, Biographies, Nonfiction comics",jcbk,nccomic,Floating,gwd,03/01/2020,3
2974251,Traumatic brain injury : from concussion to coma / Connie Goldsmith.,"Goldsmith, Connie, 1945-","1467713481, 9781467713481",[2014],"Twenty-First Century Books,","Brain Wounds and injuries Juvenile literature, Brain Diseases Juvenile literature, Neurology Juvenile literature",acbk,nynf,,lcy,03/01/2020,1
3136815,And after many days : a novel / Jowhor Ile.,"Ile, Jowhor, 1980-","1101903147, 9781101903148",[2016],"Tim Duggan Books,","Families Fiction, Nigeria Fiction, Domestic fiction",acbk,cafic,,cen,05/01/2020,2
2912174,If I ever get out of here / Eric Gansworth.,"Gansworth, Eric, 1965-","0545417309, 0545417317, 9780545417303, 9780545417310",2013.,"Arthur A. Levine Books,","Tuscarora Indians Fiction, Families of military personnel Fiction, Identity Psychology Fiction, Friendship Fiction, Indians of North America New York State Fiction, Race relations Fiction, Tuscarora Nation Reservation N Y Fiction, New York State Ethnic relations Fiction, New York State History 20th century Fiction, Young adult fiction",acbk,nyfic,,col,06/01/2020,1
3180988,"Make: inventing a better mousetrap : 200 years of American history in the amazing world of patent models / Alan & Ann Rothschild, introduction by Gareth Branwyn, foreword by Forrest Morton Bird, M.D., Ph.D., Sc.D., D.S.","Rothschild, Alan","1457187183, 9781457187186",2015.,"Maker Media,","Rothschild Alan Models Patents Private collections, Rothschild Ann Models Patents Private collections, Rothschild Patent Model Collection, Models Patents United States History 19th century, Patents United States History, Inventions United States History, Models Patents United States Design and construction, Models Patents Private collections United States",acbk,nanf,,mag,02/01/2020,1
2630160,Knit 'n' felt bags : 20 quick-and-easy embellished bags / Bev Beattie.,"Beattie, Bev","1570764409, 9781570764400",2009.,"Trafalgar Square,","Knitting Patterns, Felt work, Handbags",acbk,nanf,,gwd,05/01/2020,1
11200,Fish is fish.,"Lionni, Leo, 1910-1999","0394904400, 9780394804408",[1970],"Alfred A. Knopf,","Fishes Fiction, Frogs Juvenile fiction",jcbk,ncpic,,net,07/01/2020,2
1257745,A dream of mind : poems / C.K. Williams.,"Williams, C. K. (Charles Kenneth), 1936-2015",0374288941,1992.,"Farrar, Straus and Giroux,",,acbk,canf,,cen,11/01/2020,1
3426931,From the ground up : a journey to reimagine the promise of America / Howard Schultz with Joanne Gordon.,"Schultz, Howard","0525509445, 9780525509448",[2019],"Random House,","Schultz Howard, Executives United States Biography, Businessmen United States Biography, Coffee industry United States, Starbucks Coffee Company, Social responsibility of business United States, Autobiographies",acbk,nab,Floating,idc,03/01/2020,1
3304210,The book of love and hate / Lauren Sanders.,"Sanders, Lauren","1617755826, 9781617755828",[2017],"Akashic Books,","Lesbians Fiction, Speed skaters Fiction, Alcoholics Fiction, Missing persons Fiction, Israel Fiction, United States Fiction, Spy fiction, Thrillers Fiction",acbk,cafic,,cen,03/01/2020,2
3330515,"Love / author, Matt de la Peña ; illustrator, Loren Long.","de la Peña, Matt","1524740918, 9781524740917",[2018],"G.P. Putnam's Sons,","Love Maternal Juvenile fiction, Love Paternal Juvenile fiction, Families Juvenile fiction, Friendship Juvenile fiction, Community life Juvenile fiction, Love Fiction, Family life Fiction, Picture books",jcbk,ccpic,,cen,10/01/2020,5
3196399,"Authentic aromatherapy : essential oils and blends for healthy, beauty, and home / Sharon Falsetto.","Falsetto, Sharon","1510706488, 9781510706484",[2016],"Skyhorse Publishing,","Aromatherapy, Essences and essential oils",acbk,canf,,cen,05/01/2020,1
2845015,Wolf story / by William McCleery ; with illustrations by Warren Chappell.,"McCleery, William","1590175891, 9781590175897",[2012],"New York Review Books,","Wolves Juvenile fiction, Fathers and sons Juvenile fiction, Storytelling Juvenile fiction, Humorous stories",jcbk,ccef,,cen,03/01/2020,1
3378150,Nevada / Scott Smith.,"Smith, Scott","1631217321, 9781631217326",2018.,"Avalon Travel,",Nevada Guidebooks,acbk,nanf,,bea,01/01/2020,1
3476339,"World English 1 : real people, real places, real language / John Hughes, author ; Martin Milner, author.","Hughes, John, 1966-","0357130200, 9780357130209",[2019],"National Geographic Learning,","English language Grammar Problems exercises etc, English language Textbooks for foreign speakers, Life skills Problems exercises etc",bcbk,naeslb,,nhy,09/01/2020,1
3003924,The bone seeker / M.J. McGrath.,"McGrath, M. J., 1964-","0670785806, 9780670785803",2014.,"Viking,","Murder Investigation Fiction, Arctic regions Fiction, Mystery fiction",acbk,camys,,cen,09/01/2022,1
3259712,Almost everybody farts / Marty Kelley.,"Kelley, Marty","145491954X, 9781454919544",[2017],"Sterling Children's Books,","Flatulence Juvenile fiction, Stories in rhyme, Humorous stories",jcbk,ncpic,,nhy,07/01/2020,1
2144724,Sloan rules : Alfred P. Sloan and the triumph of General Motors / David Farber.,"Farber, David R.",0226238040,2002.,"University of Chicago Press,","Sloan Alfred P Alfred Pritchard 1875 1966, General Motors Corporation History, Automobile industry and trade United States History",acbk,cab,,cen,12/01/2020,1
3126812,"Remember Little Bighorn : Indians, soldiers, and scouts tell their stories / Paul Robert Walker, with a foreword by John A. Doerner, Little Bighorn Battlefield National Monument.","Walker, Paul Robert","1426322461, 1426323514, 9781426322464, 9781426323515",2015.,"National Geographic,","Little Bighorn Battle of the Mont 1876 Personal narratives Juvenile literature, Black Hills War 1876 1877 Personal narratives Juvenile literature, Little Bighorn Battle of the Mont 1876 Personal narratives, Black Hills War 1876 1877 Personal narratives",jcbk,ccnf,,cen,05/01/2020,1
3037158,Outside / by Deirdre Gill.,"Gill, Deirdre","0547910657, 9780547910659",[2014],"Houghton Mifflin Harcourt,","Snow Juvenile fiction, Play Juvenile fiction, Imagination Juvenile fiction",jcbk,ncpic,,bal,05/01/2020,1
3145486,Babe Ruth / Matt Christopher.,"Christopher, Matt, 1917-1997","0316260975, 9780316260978","[2015], c2005.","Little, Brown and Company,","Ruth Babe 1895 1948 Juvenile literature, Baseball players United States Biography Juvenile literature",jcbk,ccnf,,cen,11/01/2020,2
2836762,Hiss and hers / M.C. Beaton.,"Beaton, M. C.","0312616252, 9780312616250",2012.,"Minotaur Books,","Raisin Agatha Fictitious character Fiction, Women private investigators England Cotswold Hills Fiction, City and town life England Fiction, Cotswold Hills England Fiction, Mystery fiction",acbk,namys,Floating,lcy,04/01/2020,1
3429690,Not your nest! / by Gideon Sterer ; illustrated by Andrea Tsurumi.,"Sterer, Gideon","0735228272, 9780735228276",[2019],"Dial Books for Young Readers,","Nests Juvenile fiction, Sharing Juvenile fiction, Birds Juvenile fiction, Savanna animals Juvenile fiction, Sharing Fiction, Nests Fiction, Birds Fiction, Savanna animals Fiction, Picture books",jcbk,ncpic,,lcy,04/01/2020,1
2932352,Stick Dog wants a hot dog / by Tom Watson ; [illustrations by Ethan Long based on original sketches by Tom Watson].,"Watson, Tom, 1965-","0062110802, 0062295934, 006230450X, 9780062110800, 9780062295934, 9780062304506",[2013],"Harper, an imprint of HarperCollinsPublishers,","Dogs Juvenile fiction, Frankfurters Juvenile fiction, Humorous stories",jcbk,ncfic,,net,03/01/2020,1
3455143,The life of Albert Einstein / [written by Jane Kent ; illustrations by Isabel Muñoz ; designed by Nick Ackland].,"Kent, Jane (Jane V.)","8854413372, 9788854413375",[2018],"White Star Kids,","Einstein Albert 1879 1955 Juvenile literature, Physicists Biography Juvenile literature, Physicists, Biographies",jcbk,ncb,,swt,11/01/2020,1
3473017,"Unicorns, dragons and more : fantasy amigurumi.",,"949164324X, 9789491643248",2018.,"Meteoor Books,","Amigurumi Patterns, Crocheting Patterns, Fantasy in art",acbk,nanew,,gwd,01/01/2020,1
2831473,Apple cake : a recipe for love / Julie Paschkis.,"Paschkis, Julie, 1957-","0547807457, 9780547807454",2012.,"Harcourt Children's Books,","Love Fiction, Cake Juvenile fiction, Cooking Apples Juvenile fiction",jcbk,ccpic,,cen,09/01/2020,2
3096961,The gay revolution : the story of the struggle / Lillian Faderman.,"Faderman, Lillian","1451694113, 1451694121, 9781451694116, 9781451694123",2015.,"Simon & Schuster,","Gay rights United States History, Gay liberation movement United States History, Gays United States History",acbk,nanf,,swt,04/01/2020,1
3296595,Laser Moose and Rabbit Boy. Disco fever / Doug Savage.,"Savage, Doug","1449486878, 9781449486877",[2017],"Andrews McMeel Publishing,","Moose Comic books strips etc, Rabbits Comic books strips etc, Superheroes Comic books strips etc, Friendship Comic books strips etc, Good and evil Comic books strips etc, Cartoons and comics, Humorous comics, Graphic novels, Comics Graphic works",jcbk,nccomic,,mon,08/01/2020,1
714635,"The wheelwright's shop / by George Sturt, 'George Bourne'.","Sturt, George, 1863-1927",0521065704,1923.,"The University press,",Carriage and wagon making,arbk,cs7r,,cen,07/01/2020,1
3459058,This was our pact / Ryan Andrews.,"Andrews, Ryan","1250196957, 1626720533, 9781250196958, 9781626720534",2019.,"First Second,","Autumnal equinox Comic books strips etc, Paper lanterns Comic books strips etc, Rivers Comic books strips etc, Friendship Comic books strips etc, Cartoons and comics, Action and adventure comics, Comics Graphic works, Graphic novels",jcbk,nccomic,,qna,12/01/2020,2
3162660,The house that Zack built / Alison Murray.,"Murray, Alison (Illustrator)","0763678449, 9780763678449",2016.,"Candlewick Press,","Dogs Juvenile fiction, Cats Juvenile fiction, Flies Juvenile fiction, Farm life Juvenile fiction, Stories in rhyme",jcbk,ncpic,,gwd,05/01/2020,1
353719,Show windows : 75 years of the art of display / Barry James Wood.,"Wood, Barry James, 1945-","0312927681, 0865530955",[1982],"Congdon & Weed : Distributed by St. Martin's Press,","Show windows, Clothing trade, Fashion merchandising, Display of merchandise",acbk,cs7,,cen,01/01/2020,1
2743134,No animals were harmed : the controversial line between entertainment and abuse / Peter Laufer.,"Laufer, Peter, 1950-","076276385X, 9780762763856",[2012],"Lyons Press,","Laufer Peter Travel, Animal welfare, Animal welfare Moral and ethical aspects, Human animal relationships, Human animal relationships Moral and ethical aspects, Entertainment events Social aspects, Entertainment events Moral and ethical aspects, Animal rights, Investigative reporting",acbk,canf,,cen,12/01/2020,2
3463107,Lula and the sea monster / Alex Latimer.,"Latimer, Alex","1682631222, 9781682631225",2019.,"Peachtree Publishing Company Inc.,","Sea monsters Juvenile fiction, Friendship Juvenile fiction, Beaches Juvenile fiction, Moving Household Juvenile fiction, Conservation of natural resources Juvenile fiction, Picture books",jcbk,ncpic,,col,11/01/2020,1
1672125,"The lion, the witch, and the wardrobe / C.S. Lewis ; illustrated by Pauline Baynes.","Lewis, C. S. (Clive Staples), 1898-1963","0060234814, 0060234822, 9780060234812",1994.,"HarperCollins,",Fantasy,jcbk,ncfic,,dlr,02/01/2020,1
3156875,"The Alzhammer, or Keep your friends close and--I forget the other thing / Joseph Di Prisco.","Di Prisco, Joseph, 1950-","1942600437, 9781942600435",2016.,"Rare Bird Books,","Alzheimers disease Fiction, Organized crime United States Fiction, Death Fiction, Families Fiction, Older people Fiction, San Francisco Calif Fiction, Domestic fiction, Humorous fiction",acbk,nafic,,bro,06/01/2020,1
2690107,"The underbelly : plus ""But I'm gonna put a cat on you"" outspoken interview / Gary Phillips.","Phillips, Gary, 1955-","1604862068, 9781604862065",2010.,"PM Press,","Phillips Gary 1955 Interviews, Vietnam War 1961 1975 Veterans Fiction, Missing persons Investigation California Los Angeles Fiction, Authors American 20th century Interviews, Los Angeles Calif Fiction, Mystery fiction",acbk,cafic,,cen,03/01/2020,1
3272528,We were eight years in power : an American tragedy / Ta-Nehisi Coates.,"Coates, Ta-Nehisi","0399590560, 9780399590566",[2017],"One World,","Obama Barack, African Americans Social conditions 21st century, United States Politics and government 2009 2017, United States Social conditions 21st century, United States Race relations",acbk,nanf,,mon,06/01/2020,1
3377741,November road : a novel / Lou Berney.,"Berney, Louis","0062663844, 9780062663849",[2018],"William Morrow,","Kennedy John F John Fitzgerald 1917 1963 Assassination Fiction, Runaway wives Fiction, Organized crime Louisiana New Orleans Fiction, United States Social conditions 20th century Fiction, Detective and mystery fiction, Thrillers Fiction, Historical fiction",acbk,nafic,,net,11/01/2020,1
3053202,Moonpenny Island / Tricia Springstubb ; illustrations by Gilbert Ford.,"Springstubb, Tricia","0062112937, 9780062112934",[2015],"Balzer + Bray, an imprint of HarperCollinsPublishers,","Best friends Juvenile fiction, Friendship Juvenile fiction, Change Juvenile fiction, Islands Juvenile fiction",jcbk,ncfic,,bea,01/01/2020,1
858608,"Modern clinical psychiatry / Lawrence C. Kolb, H. Keith H. Brodie.","Kolb, Lawrence C. (Lawrence Coleman), 1911-2006",0721654967,1982.,"Saunders,",Psychiatry,arbk,cs7r,,cen,12/01/2020,1
2960745,For the benefit of those who see : dispatches from the world of the blind / Rosemary Mahoney.,"Mahoney, Rosemary","0316043427, 9780316043427",[2014],"Little, Brown and Company,","Mahoney Rosemary, Teachers of the blind, Blind Workers for the, Blind Education India, Blind Services for India",acbk,canf,,cen,01/01/2020,2
