BibNum,Title,Author,ISBN,PublicationYear,Publisher,Subjects,ItemType,ItemCollection,FloatingItem,ItemLocation,ReportDate,ItemCount
3313071,The checklist manifesto : how to get things right / Atul Gawande.,"Gawande, Atul","0312430000, 9780312430009","2010, ©2009.","Picador/Henry Holt and Company,","Medical care Quality control, Lists, Organizational effectiveness, Creative thinking, Success in business",acbk,nanf,,mag,07/01/2020,1
3027924,Blue horses : poems / Mary Oliver.,"Oliver, Mary, 1935-2019","1594204799, 9781594204791",2014.,"The Penguin Press,","American poetry 21st century, Poetry",acbk,nanf,,bro,02/01/2020,1
2986248,Exposure / Kathy Reichs and Brendan Reichs.,"Reichs, Kathy","1595145303, 9781595145307",[2014],"G.P. Putnam's Sons, an imprint of Penguin Group (USA),","Virus diseases Juvenile fiction, Kidnapping Juvenile fiction, Mystery and detective stories, Science fiction, Supernatural Fiction, Morris Island S C Juvenile fiction, Young adult fiction",acbk,nyfic,,glk,03/01/2020,1
2441441,Love in the time of cholera / Gabriel García Márquez ; translated from the Spanish by Edith Grossman ; with an introduction by Nicholas Shakespeare.,"García Márquez, Gabriel, 1927-2014","0375400699, 9780375400698",1997.,"A.A. Knopf,",Colombia Fiction,acbk,nafic,,qna,03/01/2020,1
579076,How a house is built / [written and illustrated] by Gail Gibbons.,"Gibbons, Gail",0823408418,[1990],"Holiday House,",House construction Juvenile literature,jcbk,ncenf,,swt,01/01/2020,1
2821665,"100 conversations for career success : learn to network, cold call, and tweet your way to your dream job / Laura M. Labovich, Miriam Salpeter.","Labovich, Laura M.","1576859053, 9781576859056",[2012],"LearningExpress,","Job hunting, Job hunting Computer network resources, Career development, Online social networks",acbk,canf,,cen,04/01/2020,2
217575,"The St. John genealogy; descendants of Matthias St. John of Dorchester, Massachusetts, 1634, of Windsor, Connecticut, 1640, of Wethersfield, Connecticut, 1643-1645, and Norwalk, Connecticut, 1650.","Alexander, Orline St. John, 1846-",,1909.,"Grafton Press,",Saint John family,arbk,caref,,cen,09/01/2020,1
3113627,Daughter of the house / Rosie Thomas.,"Thomas, Rosie","1468311743, 9781468311747",2015.,"The Overlook Press,","Young women Fiction, Psychic ability Fiction, London England Social life and customs 20th century Fiction, Love stories, Historical fiction",acbk,cafic,,cen,06/01/2020,1
2221038,Just a minute : a trickster tale and counting book / by Yuyi Morales.,"Morales, Yuyi",0811837580,[2003],"Chronicle Books,",Folklore Mexico Juvenile literature,jcbk,ncfft,,lcy,08/01/2020,1
3369108,Meghan : a Hollywood princess / Andrew Morton.,"Morton, Andrew, 1953-","1538747359, 9781538747353",2018.,"Grand Central Publishing,","Meghan Duchess of Sussex 1981, Harry Prince Duke of Sussex 1984 Relations with women, Harry Prince Duke of Sussex 1984 Friends and associates, Actors United States Biography, Royal couples Great Britain Biography, Monarchy Great Britain History 20th century",acbk,nab,,dth,12/01/2020,1
1305765,The problems of jurisprudence / Richard A. Posner.,"Posner, Richard A.",067470875X,1990.,"Harvard University Press,",Jurisprudence,acbk,canf,,cen,10/01/2020,1
3274516,The intelligent body : reversing chronic fatigue and pain from the inside out / Kyle Davies ; foreword by Gabor Maté.,"Davies, Kyle","0393712052, 9780393712056",[2017],"W.W. Norton & Company,","Medicine and psychology, Emotions Physiological aspects, Mind and body, Healing",acbk,nanf,,swt,08/01/2020,1
1898578,Requiem for a German past : a boyhood among the Nazis / Jurgen Herbst.,"Herbst, Jurgen",0299164101,[1999],"University of Wisconsin Press,","Herbst Jurgen Childhood and youth, Youth Germany Biography, World War 1939 1945 Personal narratives German, National socialism, Germany Social conditions 1933 1945",acbk,cab,,cen,06/01/2020,1
3264074,Springtime blossoms / written by Jerdine Nolen ; illustrated by Michelle Henninger.,"Nolen, Jerdine","0544873904, 0544873912, 9780544873902, 9780544873919",[2017],"Houghton Mifflin Harcourt,","Spring Juvenile fiction, Flowers Juvenile fiction, Community life Juvenile fiction, Earth Day Juvenile fiction, African Americans Juvenile fiction, Picture books, Readers Elementary",jcbk,ncrdr,Floating,nhy,02/01/2020,5
547690,Annual registration updating material for investment advisers / prepared by Division of Investment Management.,,,[1990],"U.S. Securities and Exchange Commission,","Investment advisors Certification United States Forms, Investment advisors Certification United States Handbooks manuals etc",acbk,cadoc,,cen,01/01/2020,1
3009507,I am Jazz / by Jessica Herthel & Jazz Jennings ; pictures by Shelagh McNicholas.,"Herthel, Jessica","0803741073, 9780803741072",[2014],"Dial Books for Young Readers,","Jennings Jazz Juvenile literature, Transgender people Biography Juvenile literature, Transgender people Identity Juvenile literature, Gender nonconformity Juvenile literature, Transgender people Biography",jcbk,ncnf,,uni,06/01/2020,1
2660109,The curse of Deadman's Forest / Victoria Laurie.,"Laurie, Victoria","0385735731, 0385905629, 9780385735735, 9780385905626",2010.,"Delacorte Press,","Oracles Juvenile fiction, Prophecies Fiction, Orphans Juvenile fiction, Brothers and sisters Fiction, Space and time Fiction, Dover England History 20th century Juvenile fiction, Great Britain History 1936 1945 Juvenile fiction",jcbk,ncfic,,swt,08/01/2020,1
2631911,The girl who kicked the hornet's nest / Stieg Larsson ; translated from the Swedish by Reg Keeland.,"Larsson, Stieg, 1954-2004","030726999X, 9780307269997",[2010],"Alfred A. Knopf,","Salander Lisbeth Fictitious character Fiction, Political corruption Sweden Fiction, Revenge Fiction, Thrillers Fiction",acbk,nafic,,gwd,05/01/2020,1
2724151,"Happy birthday, Little Witch! / Lieve Baeten.","Baeten, Lieve","0735840431, 9780735840430",2011.,"North South Books,","Witches Fiction, Birthdays Juvenile fiction, Cats Juvenile fiction, Parties Fiction, Toy and movable books Juvenile fiction",jcbk,ccpic,,cen,09/01/2020,1
2614273,"Martin Luther King, Jr., Day : count and celebrate! / Fredrick L. McKissack, Jr. and Lisa Beringer McKissack.","McKissack, Fredrick, Jr.","0766031055, 9780766031050",[2009],"Enslow Publishers,","King Martin Luther Jr 1929 1968 Juvenile literature, Martin Luther King Jr Day Juvenile literature, Counting Juvenile literature",jcbk,cchol,,cen,12/01/2020,2
3057309,Ghost of Spirit Bear / Ben Mikaelsen.,"Mikaelsen, Ben, 1952-","006009009X, 9780060090098",2010.,"Harper,","Conduct of life Juvenile fiction, Schools Fiction, Change Fiction, High schools Juvenile fiction, Self actualization Psychology Juvenile fiction",jcbk,ccfic,,cen,08/01/2020,1
295563,"The new encyclopedic atlas and gazetteer of the world. World maps revised to 1918. Showing new boundaries of all foreign states and their dependencies. Latest and revised maps of all war zones. New maps of each state of the United States, including all newly organized counties and other boundary changes to 1918. The very latest revised Canadian maps. Latest population and production statistics of all the countries and cities of the world. Up-to-date information on Alaska and America's insular possessions. Illustrated gazetteer of cities and towns of the world.","Reynolds, Francis J. (Francis Joseph), 1867-1937",,1918.,"P.F. Collier,","Geography Dictionaries, Atlases",arbk,carefo,,cen,10/01/2020,1
3228613,The lost order / Steve Berry.,"Berry, Steve, 1955-","125005625X, 9781250056252",2017.,"Minotaur Books,","Malone Cotton Fictitious character Fiction, Political fiction, Thrillers Fiction, Spy fiction",acbk,nafic,,dth,08/01/2020,1
3062169,Passionate nutrition : a guide to using food as medicine from a nutritionist who healed herself from the inside out / Jennifer Adler with Jess Thomson.,"Adler, Jennifer","157061945X, 9781570619458",[2014],"Sasquatch Books,","Nutrition, Diet therapy, Health, Reducing diets Recipes, Cookbooks",acbk,nanf,,mon,01/01/2020,1
3431803,The birth of the clinic : an archaeology of medical perception / Michel Foucault ; translated from the French by A.M. Sheridan Smith.,"Foucault, Michel, 1926-1984","0679753346, 9780679753346",1994.,"Vintage Books,","Medicine History, Medicine Philosophy",acbk,nanf,,swt,10/01/2020,1
3407613,Silver anniversary murder / Leslie Meier.,"Meier, Leslie","1496710339, 9781496710338",2018.,"Kensington Books,","Stone Lucy Fictitious character Fiction, Murder Investigation Fiction, Women private investigators Fiction, Friendship Fiction, New York N Y Fiction, Maine Fiction, Detective and mystery fiction",acbk,namys,,col,12/01/2020,1
1888222,"Comprehensive plan amendment final environmental impact statement NE 8th/I-405 interchange project. Volume 1, EIS text / City of Bellevue.",,,[1999],"[The City],","Roads Interchanges and intersections Environmental aspects Washington State Bellevue, Interstate 405 Wash Environmental aspects, Bellevue Wash",arbk,cs9s,,cen,11/01/2020,1
1398464,Kitchen collectibles : the essential buyer's guide / Diane Williamson Stoneback.,"Stoneback, Diane Williamson",0870696688,[1994],"Wallace-Homestead Book Co.,","Kitchen utensils United States History, Kitchen utensils Collectors and collecting United States",acbk,canf,,cen,03/01/2020,1
3374753,Seattle cooks : signature recipes from the city's best chefs & bartenders / Julien Perry.,"Perry, Julien, 1974-","1773270354, 9781773270357",[2018],"Figure 1,","Cooking Washington State, Cooking Washington State Seattle, Local foods Washington State, Cooking American Pacific Northwest style, Cookbooks, Livres de cuisine",acbk,canf,,cen,12/01/2020,2
3493493,The opposite of fate / Alison McGhee.,"McGhee, Alison, 1960-","1328518434, 9781328518439",2020.,"Mariner Books/Houghton Mifflin Harcourt,","Coma Patients Fiction, Pregnant women Fiction, Decision making Fiction",acbk,nafic,,uni,05/01/2020,1
2806744,The case of the deadly butter chicken / Tarquin Hall.,"Hall, Tarquin","1451613156, 9781451613155",2012.,"Simon & Schuster,","Puri Vish Fictitious character Fiction, Private investigators India Fiction, Murder Investigation Fiction, Poisoning Fiction, India Fiction, Mystery fiction",acbk,namys,,swt,10/01/2020,1
2389525,"Reviewing the progress and charting the path ahead : the Microenterprise Results and Accountability Act of 2004 : hearing before the Subcommittee on Africa, Global Human Rights, and International Operations of the Committee on International Relations, House of Representatives, One Hundred Ninth Congress, second session, July 27, 2006.","United States. Congress. House. Committee on International Relations. Subcommittee on Africa, Global Human Rights, and International Operations",0160773253,2006.,"U.S. G.P.O. : For sale by the Supt. of Docs., U.S. G.P.O.,","United States Microenterprise Results and Accountability Act of 2004, United States Agency for International Development Appropriations and expenditures, Microfinance Law and legislation United States, Small business Finance Law and legislation United States, Economic assistance American Developing countries Evaluation",acbk,cadoc,,cen,01/01/2020,1
3342235,The nothing / Hanif Kureishi.,"Kureishi, Hanif","0571332013, 0571334261, 9780571332014, 9780571334261",2017.,"Faber and Faber Limited,",London England Fiction,acbk,cafic,,cen,01/01/2020,2
3332290,Dream big dreams: photographs from Barack Obama's inspiring and historic presidency : a book for young readers / by Pete Souza.,"Souza, Pete","031651439X, 9780316514392",[2017],"Little, Brown and Company,","Obama family Juvenile literature, Obama Barack Pictorial works Juvenile literature, Presidents United States Pictorial works Juvenile literature",jcbk,ncnf,,bro,06/01/2020,1
2667134,The boss baby / by Marla Frazee.,"Frazee, Marla","1442401672, 9781442401679",[2010],"Beach Lane Books,","Babies Fiction, Humorous stories",jcbk,ncpic,,net,05/01/2020,1
2533124,Frederick & Nelson / Ann Wendell.,"Wendell, Ann","0738558656, 9780738558653",2008.,"Arcadia Pub.,","Frederick Nelson History, Department stores Washington State Seattle History",acbk,nanf,,net,10/01/2020,1
315055,The Jamestown 350th anniversary historical booklets.,"Swem, E. G. (Earl Gregg), 1870-1965",,[1957],"Virginia 350th Anniversary Celebration Corp. : Garrett & Massie, sales agent, Richmond,",Virginia History Colonial period ca 1600 1775,arbk,caref,,cen,04/01/2020,5
2456337,The dirt on clean : an unsanitized history / Katherine Ashenburg.,"Ashenburg, Katherine","086547690X, 9780865476905",2007.,"North Point Press,","Bathing customs, Hygiene",acbk,canf,,cen,08/01/2020,1
163609,Westward the women / Nancy Wilson Ross.,"Ross, Nancy Wilson, 1901-1986",,1944.,"A.A. Knopf,","Women United States, Frontier and pioneer life West U S",arbk,casea,,cen,03/01/2020,1
3481239,Chokehold / David Moody.,"Moody, David, 1970-","1250229510, 9781250229519",2019.,"St. Martin's Griffin,","Regression Civilization Fiction, Survival Fiction, Horror fiction, Dystopian fiction",acbk,nafic,,nga,03/01/2020,1
3411656,The spy's love song / Kim Fielding.,"Fielding, Kim, 1967-","1641080558, 9781641080552",2018.,"Dreamspinner Press,","Gay men Fiction, Singers Fiction, Americans Foreign countries Fiction, Romance fiction, Thrillers Fiction, Romantic suspense fiction",acbk,naglc,,cap,01/01/2020,1
3278057,"iGen : why today's super-connected kids are growing up less rebellious, more tolerant, less happy--and completely unprepared for adulthood / Jean M. Twenge, PhD.","Twenge, Jean M., 1971-","1501151983, 1501152017, 9781501151989, 9781501152016",2017.,"Atria Books,","Youth United States, Young adults United States",acbk,canf,,cen,08/01/2020,2
3280973,Negima! omnibus. 8 / Ken Akamatsu ; translated & adapted by Alethea Nibley & Athena Nibley ; lettering and retouch by Steve Palmer.,"Akamatsu, Ken","1612622720, 9781612622729",[2013],"Kodansha Comics,","Magic Comic books strips etc, Teachers Comic books strips etc, Teenage girls Comic books strips etc, Wizards Comic books strips etc, Comic books strips etc Japan, Graphic novels",acbk,cycomic,,cen,04/01/2020,1
3132991,"Ramen fusion cookbook / Nell Benton ; [photographer, Michael Berman].","Benton, Nell","1465441425, 9781465441423",c2015.,"DK Publishing,","Ramen, Cooking Japanese, Cookbooks",acbk,canf,,cen,11/01/2020,1
3411395,The crusades through Arab eyes / Amin Maalouf ; translated by Jon Rothschild.,"Maalouf, Amin","0805208984, 9780805208986",©1984.,"Schocken Books,","Islamic Empire History 750 1258, Crusades",acbk,canf,,cen,04/01/2020,2
2990359,Ricky Ricotta's Mighty Robot vs. the Voodoo Vultures from Venus / story by Dav Pilkey ; art by Dan Santat.,"Pilkey, Dav, 1966-","0545630118, 0545631114, 9780545630115, 9780545631112",[2014],"Scholastic Inc.,","Humorous stories, Ricotta Ricky Fictitious character Juvenile fiction, Mice Juvenile fiction, Robots Juvenile fiction, Heroes Juvenile fiction, Vultures Juvenile fiction, Venus Planet Juvenile fiction",jcbk,ncef,,swt,01/01/2020,1
2914858,In the spirit of the ancestors : contemporary Northwest coast art at the Burke Museum / edited by Robin K. Wright and Kathryn Bunn-Marcuse.,Burke Museum of Natural History and Culture,"0295992603, 9780295992600",2013.,"Bill Holm Center for the Study of Northwest Coast Art in association with University of Washington Press,","Burke Museum of Natural History and Culture, Indian art Northwest Coast of North America 20th century, Indian art Northwest Coast of North America 21st century, Indian art Northwest Coast of North America, Art Washington State Seattle",acbk,nanf,,net,03/01/2020,1
